user_id,pages_viewed,time_spent,cart_additions,previous_purchases,total_sessions,session_duration,product_category,device_type,traffic_source,purchase
3796,4,20,2,4,8,727,Electronics,Desktop,Referral,0
3797,2,353,0,2,7,684,Beauty,Desktop,Social Media,0
3798,9,553,1,1,12,48,Sports,Tablet,Ads,0
3799,10,578,1,7,1,551,Beauty,Mobile,Organic,0
3800,11,175,4,0,12,813,Sports,Desktop,Organic,0
3801,14,351,3,9,6,712,Clothing,Tablet,Social Media,1
3802,7,491,3,5,16,444,Books,Tablet,Referral,0
3803,15,28,1,1,18,393,Sports,Desktop,Social Media,0
3804,19,193,0,2,19,557,Beauty,Desktop,Referral,0
3805,15,554,1,7,3,109,Books,Mobile,Organic,1
3806,8,19,1,0,3,825,Books,Tablet,Ads,0
3807,11,201,3,5,5,219,Beauty,Mobile,Email,0
3808,9,329,2,2,3,177,Beauty,Desktop,Ads,0
3809,15,589,0,5,19,704,Electronics,Tablet,Organic,1
3810,1,484,3,2,5,472,Clothing,Desktop,Organic,0
3811,1,436,1,7,14,294,Sports,Desktop,Ads,0
3812,19,68,2,4,16,679,Home,Desktop,Ads,0
3813,3,445,0,3,1,538,Sports,Mobile,Organic,0
3814,10,106,4,8,17,330,Beauty,Desktop,Ads,1
3815,8,505,0,4,11,495,Home,Mobile,Email,0
3816,15,287,0,3,9,394,Home,Desktop,Email,0
3817,10,274,1,7,4,428,Sports,Desktop,Social Media,0
3818,1,18,1,7,2,522,Sports,Tablet,Email,0
3819,18,466,4,7,9,571,Sports,Desktop,Organic,1
3820,2,282,4,3,5,845,Sports,Tablet,Organic,0
3821,19,17,4,0,4,509,Clothing,Tablet,Social Media,0
3822,13,217,3,1,5,197,Electronics,Mobile,Referral,0
3823,1,132,3,3,18,632,Electronics,Tablet,Social Media,0
3824,2,42,1,9,13,120,Sports,Tablet,Referral,0
3825,16,522,1,1,5,752,Electronics,Desktop,Referral,1
3826,15,213,4,9,19,871,Sports,Desktop,Ads,1
3827,13,527,3,2,3,329,Sports,Mobile,Email,1
3828,16,526,2,8,18,203,Sports,Tablet,Referral,1
3829,17,452,3,8,6,675,Books,Tablet,Ads,1
3830,7,348,1,8,6,402,Clothing,Mobile,Social Media,0
3831,17,447,3,6,5,53,Beauty,Desktop,Social Media,1
3832,7,454,1,3,1,230,Electronics,Tablet,Referral,0
3833,13,145,4,0,8,760,Electronics,Mobile,Ads,0
3834,5,396,4,2,1,36,Clothing,Desktop,Organic,0
3835,17,34,4,7,6,35,Clothing,Mobile,Email,0
3836,3,515,2,3,14,659,Sports,Mobile,Referral,0
3837,7,334,2,9,11,190,Sports,Tablet,Organic,1
3838,17,347,1,9,2,626,Books,Desktop,Email,1
3839,7,104,0,1,4,277,Books,Tablet,Organic,0
3840,1,554,2,7,13,195,Beauty,Tablet,Ads,0
3841,17,155,1,6,7,457,Electronics,Desktop,Referral,0
3842,17,240,3,9,6,174,Clothing,Desktop,Organic,1
3843,11,504,4,8,3,540,Beauty,Desktop,Organic,1
3844,3,47,4,1,9,572,Electronics,Tablet,Organic,0
3845,15,434,4,4,14,538,Beauty,Desktop,Referral,1
3846,11,446,1,5,11,249,Beauty,Desktop,Ads,0
3847,16,377,4,1,5,674,Sports,Desktop,Ads,1
3848,9,354,2,1,14,605,Beauty,Mobile,Organic,0
3849,1,169,3,9,19,105,Sports,Desktop,Ads,0
3850,16,559,4,3,8,672,Electronics,Tablet,Email,1
3851,9,550,1,7,7,853,Books,Mobile,Ads,1
3852,19,153,3,4,7,348,Electronics,Tablet,Organic,1
3853,12,597,4,8,3,67,Sports,Mobile,Email,1
3854,19,585,0,3,3,595,Books,Desktop,Referral,1
3855,9,354,4,2,18,671,Home,Mobile,Social Media,0
3856,7,278,2,9,13,759,Books,Tablet,Ads,0
3857,14,277,3,7,1,543,Beauty,Mobile,Email,1
3858,19,178,2,0,5,275,Electronics,Desktop,Social Media,0
3859,19,42,0,8,4,169,Beauty,Desktop,Referral,0
3860,2,386,0,3,16,837,Books,Tablet,Social Media,0
3861,9,223,2,8,15,287,Home,Mobile,Referral,1
3862,13,571,3,7,18,646,Beauty,Tablet,Organic,1
3863,15,449,0,2,17,410,Home,Tablet,Organic,1
3864,3,501,0,2,14,877,Clothing,Tablet,Referral,0
3865,11,402,4,8,14,507,Home,Desktop,Social Media,1
3866,14,498,1,2,19,214,Electronics,Mobile,Ads,0
3867,8,38,0,3,6,332,Books,Desktop,Social Media,0
3868,18,48,3,8,13,523,Sports,Desktop,Social Media,1
3869,19,182,3,3,18,785,Sports,Desktop,Ads,0
3870,16,26,4,2,15,193,Beauty,Mobile,Social Media,0
3871,2,65,3,6,7,673,Books,Desktop,Social Media,0
3872,8,235,4,5,19,232,Clothing,Desktop,Email,0
3873,6,567,0,0,17,437,Beauty,Desktop,Referral,0
3874,12,76,0,9,9,239,Home,Mobile,Organic,0
3875,15,206,0,7,11,888,Sports,Mobile,Referral,0
3876,8,32,0,0,5,130,Home,Tablet,Social Media,0
3877,4,246,1,3,2,475,Sports,Desktop,Ads,0
3878,15,575,1,5,15,812,Sports,Desktop,Ads,1
3879,17,147,0,5,12,590,Sports,Mobile,Organic,0
3880,13,482,3,6,10,397,Books,Mobile,Organic,1
3881,18,562,4,4,10,268,Electronics,Desktop,Organic,1
3882,2,238,2,4,11,756,Books,Tablet,Ads,0
3883,13,326,4,3,10,320,Home,Tablet,Social Media,0
3884,13,570,2,5,7,401,Books,Desktop,Organic,1
3885,15,210,2,6,14,891,Beauty,Tablet,Organic,0
3886,10,267,0,9,13,460,Clothing,Tablet,Ads,0
3887,3,489,2,9,5,309,Beauty,Desktop,Social Media,0
3888,19,187,0,0,19,496,Books,Tablet,Organic,0
3889,3,132,1,8,10,345,Home,Mobile,Social Media,0
3890,14,351,3,7,8,106,Clothing,Desktop,Email,1
3891,8,180,2,6,18,845,Beauty,Mobile,Organic,0
3892,4,68,3,8,1,180,Clothing,Desktop,Organic,0
3893,11,474,0,2,5,425,Home,Mobile,Ads,0
3894,11,269,2,9,11,525,Sports,Tablet,Email,1
3895,11,382,4,3,11,326,Home,Mobile,Email,1
3896,2,104,1,6,16,698,Electronics,Mobile,Email,0
3897,17,134,1,5,10,739,Clothing,Mobile,Referral,0
3898,9,50,2,1,15,436,Home,Mobile,Ads,0
3899,2,263,1,1,7,316,Sports,Mobile,Ads,0
3900,15,16,4,9,15,522,Sports,Desktop,Organic,1
3901,16,480,3,6,16,565,Home,Mobile,Ads,1
3902,4,520,4,8,6,485,Beauty,Mobile,Organic,1
3903,8,590,1,8,11,521,Home,Desktop,Organic,1
3904,9,78,3,6,17,38,Sports,Desktop,Referral,0
3905,5,90,4,7,15,161,Home,Tablet,Ads,0
3906,16,551,0,9,16,106,Electronics,Mobile,Ads,1
3907,13,594,0,2,2,767,Beauty,Mobile,Referral,0
3908,7,271,3,0,4,160,Home,Tablet,Referral,0
3909,17,98,3,6,19,441,Sports,Mobile,Ads,0
3910,3,217,3,7,6,119,Home,Tablet,Ads,0
3911,5,222,0,1,18,527,Home,Desktop,Organic,0
3912,19,275,4,8,11,658,Clothing,Mobile,Social Media,1
3913,12,302,3,3,9,651,Home,Mobile,Organic,1
3914,7,216,0,9,3,383,Electronics,Desktop,Email,0
3915,9,342,3,8,2,300,Sports,Mobile,Email,1
3916,6,86,3,2,18,421,Books,Desktop,Social Media,0
3917,17,297,3,7,15,461,Clothing,Desktop,Referral,1
3918,16,56,0,1,18,768,Books,Tablet,Email,0
3919,3,209,4,2,19,501,Home,Desktop,Referral,0
3920,4,436,0,0,15,785,Beauty,Tablet,Referral,0
3921,10,219,0,4,17,337,Electronics,Desktop,Organic,0
3922,5,429,3,3,18,537,Electronics,Tablet,Referral,0
3923,10,163,2,0,18,84,Electronics,Tablet,Social Media,0
3924,12,531,2,9,11,66,Clothing,Tablet,Organic,1
3925,10,424,2,8,18,84,Home,Tablet,Social Media,1
3926,13,362,0,5,3,553,Electronics,Mobile,Referral,0
3927,11,166,3,5,13,492,Home,Desktop,Email,0
3928,16,270,2,1,14,726,Beauty,Desktop,Referral,0
3929,8,86,1,6,4,507,Home,Desktop,Social Media,0
3930,8,497,1,8,18,778,Books,Desktop,Ads,0
3931,8,140,1,5,5,834,Home,Tablet,Ads,0
3932,13,588,4,7,14,745,Home,Mobile,Email,1
3933,2,464,3,4,12,240,Sports,Desktop,Social Media,0
3934,12,172,0,1,7,255,Books,Desktop,Email,0
3935,10,24,0,3,12,36,Clothing,Desktop,Organic,0
3936,12,241,3,0,8,761,Home,Tablet,Referral,0
3937,11,204,4,0,3,852,Electronics,Desktop,Organic,0
3938,15,551,3,5,1,569,Sports,Desktop,Ads,1
3939,16,368,4,1,3,834,Home,Mobile,Referral,0
3940,17,340,2,5,11,241,Sports,Tablet,Organic,1
3941,2,436,2,0,18,218,Clothing,Mobile,Ads,0
3942,18,506,4,9,7,104,Sports,Desktop,Organic,1
3943,12,495,3,2,9,783,Electronics,Tablet,Referral,0
3944,19,458,2,8,4,143,Home,Desktop,Organic,1
3945,18,422,3,1,10,708,Electronics,Desktop,Referral,1
3946,17,339,2,7,18,647,Beauty,Tablet,Organic,1
3947,6,156,3,5,16,180,Sports,Mobile,Email,0
3948,15,268,3,5,12,465,Sports,Tablet,Organic,0
3949,3,301,1,6,19,113,Sports,Tablet,Organic,0
3950,6,152,4,4,3,241,Books,Mobile,Email,0
3951,3,374,0,3,8,808,Clothing,Tablet,Ads,0
3952,1,99,4,5,19,863,Books,Mobile,Referral,0
3953,13,173,3,7,9,810,Electronics,Mobile,Social Media,1
3954,14,490,3,3,19,490,Beauty,Tablet,Ads,1
3955,13,93,4,4,17,206,Clothing,Tablet,Referral,0
3956,4,86,3,6,13,812,Clothing,Mobile,Organic,0
3957,7,526,2,5,2,341,Home,Mobile,Ads,1
3958,10,494,3,3,4,723,Beauty,Mobile,Organic,1
3959,7,599,4,3,11,188,Sports,Mobile,Ads,1
3960,15,113,4,9,2,730,Books,Mobile,Ads,1
3961,15,461,4,3,4,215,Sports,Tablet,Social Media,1
3962,4,496,1,0,4,500,Home,Desktop,Email,0
3963,6,348,1,4,1,338,Books,Tablet,Ads,0
3964,5,575,1,7,11,275,Sports,Desktop,Organic,0
3965,12,487,1,6,2,858,Electronics,Mobile,Social Media,0
3966,1,232,1,4,19,413,Sports,Tablet,Ads,0
3967,8,18,1,2,8,71,Books,Desktop,Email,0
3968,1,62,1,0,4,314,Electronics,Mobile,Organic,0
3969,5,86,4,6,16,329,Home,Tablet,Social Media,0
3970,6,512,0,2,15,465,Home,Desktop,Referral,0
3971,3,325,1,3,5,398,Electronics,Tablet,Email,0
3972,15,174,4,4,5,515,Books,Desktop,Referral,1
3973,5,288,0,7,15,465,Books,Tablet,Referral,0
3974,14,36,1,6,17,835,Sports,Tablet,Social Media,0
3975,18,79,0,8,3,457,Home,Desktop,Social Media,0
3976,16,227,0,2,18,210,Home,Tablet,Social Media,0
3977,6,374,2,9,11,723,Electronics,Tablet,Referral,0
3978,14,315,3,0,6,369,Home,Mobile,Organic,0
3979,8,133,2,0,12,520,Sports,Desktop,Social Media,0
3980,7,28,0,9,17,524,Home,Tablet,Email,0
3981,8,266,4,0,14,759,Electronics,Desktop,Social Media,0
3982,13,305,1,1,6,192,Sports,Tablet,Social Media,0
3983,6,31,3,1,10,587,Beauty,Desktop,Social Media,0
3984,18,459,1,6,16,485,Electronics,Desktop,Referral,1
3985,2,561,4,8,18,121,Beauty,Mobile,Organic,0
3986,8,559,3,7,6,134,Home,Mobile,Social Media,1
3987,11,57,2,3,19,748,Sports,Desktop,Referral,0
3988,1,596,0,1,3,468,Home,Tablet,Email,0
3989,6,192,4,2,12,527,Sports,Desktop,Organic,0
3990,16,444,0,9,16,357,Clothing,Tablet,Referral,1
3991,12,116,0,4,3,680,Home,Desktop,Ads,0
3992,11,197,1,8,16,570,Home,Mobile,Email,0
3993,10,95,4,7,4,538,Home,Mobile,Email,0
3994,3,465,0,2,13,280,Books,Tablet,Ads,0
3995,13,146,2,8,4,220,Electronics,Desktop,Referral,0
3996,3,345,3,9,4,76,Books,Tablet,Referral,0
3997,15,478,4,2,7,280,Sports,Mobile,Email,1
3998,16,580,1,9,12,804,Sports,Desktop,Referral,1
3999,13,412,4,7,2,93,Sports,Mobile,Ads,1
4000,17,549,1,0,16,879,Electronics,Mobile,Referral,1
4001,3,81,3,3,7,349,Sports,Desktop,Email,0
4002,11,33,2,3,19,889,Books,Tablet,Referral,0
4003,19,494,0,5,11,809,Books,Desktop,Organic,1
4004,11,65,4,1,1,553,Home,Mobile,Ads,0
4005,16,232,1,6,9,321,Beauty,Mobile,Ads,0
4006,3,188,3,4,5,58,Clothing,Mobile,Social Media,0
4007,6,443,0,9,17,680,Sports,Mobile,Referral,1
4008,14,459,3,5,1,466,Electronics,Tablet,Ads,1
4009,18,501,2,5,17,626,Electronics,Desktop,Referral,1
4010,17,198,0,5,12,615,Sports,Desktop,Organic,0
4011,4,587,0,9,13,792,Beauty,Tablet,Email,0
4012,15,429,0,7,11,765,Books,Tablet,Email,1
4013,11,258,1,9,13,76,Sports,Mobile,Social Media,1
4014,3,597,0,3,13,446,Electronics,Desktop,Social Media,0
4015,3,173,3,9,6,622,Clothing,Desktop,Ads,0
4016,16,264,1,7,6,480,Beauty,Desktop,Ads,1
4017,5,485,0,8,10,662,Sports,Tablet,Ads,0
4018,10,426,3,3,19,584,Clothing,Mobile,Organic,1
4019,19,179,3,0,3,687,Sports,Mobile,Social Media,0
4020,4,326,4,2,7,103,Beauty,Desktop,Social Media,0
4021,19,183,3,0,5,82,Electronics,Mobile,Email,0
4022,11,479,2,6,8,262,Books,Tablet,Social Media,0
4023,2,354,0,0,5,836,Books,Tablet,Social Media,0
4024,10,454,0,3,12,229,Beauty,Desktop,Organic,0
4025,11,27,0,0,4,703,Home,Mobile,Ads,0
4026,16,79,3,1,19,578,Books,Tablet,Organic,0
4027,19,347,3,0,18,126,Sports,Tablet,Referral,1
4028,11,536,0,4,3,78,Clothing,Tablet,Email,0
4029,14,465,1,6,7,551,Clothing,Tablet,Email,1
4030,2,278,1,2,8,69,Books,Mobile,Email,0
4031,5,197,2,7,15,182,Beauty,Tablet,Ads,0
4032,5,578,4,4,17,135,Beauty,Tablet,Ads,1
4033,19,538,2,4,19,582,Beauty,Mobile,Ads,1
4034,12,443,0,4,4,705,Clothing,Desktop,Email,1
4035,18,297,0,7,16,799,Electronics,Desktop,Email,1
4036,4,576,0,1,13,240,Clothing,Tablet,Email,0
4037,17,508,4,1,12,231,Electronics,Desktop,Referral,1
4038,10,450,3,7,4,462,Beauty,Mobile,Referral,1
4039,6,312,4,8,12,736,Home,Tablet,Email,1
4040,14,96,2,9,17,594,Clothing,Mobile,Ads,1
4041,11,447,3,9,9,176,Beauty,Desktop,Ads,1
4042,11,550,3,1,12,528,Clothing,Desktop,Referral,0
4043,18,31,2,3,15,311,Beauty,Tablet,Referral,0
4044,18,569,3,7,2,339,Clothing,Desktop,Email,1
4045,11,526,1,1,9,784,Sports,Tablet,Email,0
4046,12,512,2,3,14,80,Clothing,Tablet,Ads,1
4047,5,476,2,9,4,524,Sports,Mobile,Social Media,0
4048,9,110,1,0,4,438,Electronics,Desktop,Ads,0
4049,9,592,4,1,6,655,Clothing,Desktop,Ads,1
4050,10,150,4,6,5,302,Electronics,Tablet,Email,0
4051,19,147,4,0,17,487,Home,Tablet,Social Media,0
4052,1,587,3,0,13,149,Books,Tablet,Social Media,0
4053,7,237,1,1,17,730,Books,Tablet,Email,0
4054,4,290,2,3,19,75,Sports,Mobile,Organic,0
4055,1,440,2,6,1,272,Clothing,Desktop,Email,0
4056,15,49,2,3,17,340,Books,Mobile,Referral,0
4057,8,528,3,4,3,591,Electronics,Desktop,Social Media,1
4058,12,220,3,3,14,360,Books,Mobile,Email,0
4059,18,311,4,3,12,40,Books,Tablet,Ads,1
4060,15,95,3,8,15,453,Beauty,Mobile,Ads,1
4061,17,406,4,5,6,77,Books,Mobile,Ads,1
4062,14,262,4,2,2,406,Electronics,Tablet,Email,0
4063,14,542,2,5,4,597,Books,Tablet,Organic,1
4064,18,390,3,6,13,37,Clothing,Desktop,Referral,1
4065,18,453,4,6,13,555,Books,Desktop,Ads,1
4066,16,42,1,7,17,756,Home,Mobile,Email,0
4067,1,269,1,3,6,399,Books,Mobile,Organic,0
4068,11,243,3,0,11,469,Sports,Mobile,Social Media,0
4069,15,524,2,5,19,786,Beauty,Tablet,Social Media,1
4070,12,317,2,7,16,595,Electronics,Desktop,Referral,1
4071,8,79,4,4,8,513,Books,Mobile,Email,0
4072,6,463,3,2,1,302,Books,Desktop,Email,0
4073,3,448,1,3,10,160,Clothing,Desktop,Ads,0
4074,13,373,4,7,2,550,Clothing,Tablet,Organic,1
4075,13,490,4,5,19,753,Sports,Tablet,Referral,1
4076,2,153,0,4,14,663,Beauty,Mobile,Organic,0
4077,5,33,3,8,3,143,Electronics,Mobile,Referral,0
4078,17,434,4,9,9,561,Electronics,Mobile,Email,1
4079,6,184,1,2,8,528,Electronics,Mobile,Email,0
4080,2,334,0,6,11,368,Sports,Mobile,Referral,0
4081,4,357,1,8,15,50,Sports,Desktop,Organic,0
4082,11,27,2,3,6,749,Books,Desktop,Social Media,0
4083,8,53,0,9,2,62,Beauty,Tablet,Social Media,0
4084,12,164,0,9,1,162,Electronics,Tablet,Ads,0
4085,8,386,4,2,3,732,Electronics,Desktop,Ads,0
4086,11,411,2,0,18,55,Books,Tablet,Organic,0
4087,8,234,4,8,14,393,Beauty,Tablet,Email,0
4088,8,226,3,0,17,630,Beauty,Mobile,Organic,0
4089,17,577,1,1,2,121,Beauty,Tablet,Referral,1
4090,16,40,1,8,19,574,Clothing,Tablet,Social Media,0
4091,14,68,4,4,9,267,Beauty,Tablet,Ads,0
4092,11,362,1,3,8,47,Home,Desktop,Organic,0
4093,7,454,1,8,10,303,Sports,Desktop,Organic,0
4094,16,244,3,8,9,318,Beauty,Mobile,Referral,1
4095,13,116,2,1,8,56,Clothing,Tablet,Email,0
4096,15,200,0,2,7,846,Home,Desktop,Email,0
4097,16,539,4,2,6,463,Clothing,Mobile,Social Media,1
4098,9,592,4,4,2,137,Clothing,Tablet,Ads,1
4099,3,575,3,2,9,767,Books,Mobile,Email,0
4100,19,254,3,9,9,353,Clothing,Mobile,Email,1
4101,5,85,0,5,19,896,Clothing,Tablet,Email,0
4102,10,556,2,1,9,560,Electronics,Desktop,Organic,0
4103,17,276,4,5,2,764,Sports,Tablet,Email,1
4104,15,326,3,5,19,822,Books,Tablet,Referral,1
4105,8,130,4,1,16,133,Books,Tablet,Social Media,0
4106,15,34,1,5,14,873,Electronics,Desktop,Email,0
4107,14,441,4,5,1,361,Home,Tablet,Ads,1
4108,7,169,2,5,13,391,Electronics,Desktop,Organic,0
4109,12,123,2,4,2,318,Books,Mobile,Referral,0
4110,17,511,4,6,14,473,Home,Desktop,Social Media,1
4111,17,175,1,4,1,66,Books,Mobile,Organic,0
4112,10,184,2,0,15,377,Beauty,Mobile,Referral,0
4113,19,10,3,8,18,785,Home,Tablet,Organic,1
4114,14,95,4,2,9,72,Books,Desktop,Social Media,1
4115,11,583,1,1,8,155,Electronics,Mobile,Social Media,0
4116,2,329,3,9,7,38,Books,Mobile,Email,0
4117,18,410,4,5,9,555,Electronics,Desktop,Ads,1
4118,7,391,1,7,9,160,Home,Desktop,Email,0
4119,12,327,3,1,11,354,Electronics,Mobile,Organic,1
4120,2,259,2,3,4,213,Home,Mobile,Email,0
4121,18,534,4,1,7,311,Clothing,Desktop,Social Media,1
4122,6,564,4,8,7,82,Sports,Desktop,Social Media,1
4123,10,265,2,9,4,582,Home,Mobile,Social Media,0
4124,15,316,0,1,12,879,Clothing,Tablet,Email,0
4125,5,153,3,9,17,899,Clothing,Desktop,Referral,0
4126,3,400,2,1,3,562,Clothing,Mobile,Email,0
4127,5,178,4,4,9,406,Clothing,Mobile,Email,0
4128,8,307,3,4,5,324,Home,Tablet,Email,0
4129,8,242,3,6,16,237,Electronics,Desktop,Email,0
4130,8,280,0,0,8,692,Clothing,Mobile,Social Media,0
4131,12,69,4,1,16,506,Beauty,Tablet,Ads,0
4132,8,305,1,5,19,98,Clothing,Desktop,Email,0
4133,11,476,0,1,16,872,Electronics,Tablet,Email,0
4134,14,244,0,3,18,859,Electronics,Mobile,Ads,0
4135,8,243,1,9,15,466,Sports,Tablet,Email,0
4136,10,377,1,5,18,330,Sports,Mobile,Ads,0
4137,7,241,0,6,14,56,Clothing,Mobile,Social Media,0
4138,17,500,3,9,16,657,Clothing,Tablet,Referral,1
4139,4,512,2,4,5,683,Books,Tablet,Email,0
4140,13,390,2,7,8,582,Books,Mobile,Referral,1
4141,4,437,0,5,16,135,Sports,Tablet,Email,0
4142,5,373,3,4,1,615,Clothing,Desktop,Organic,0
4143,4,211,1,3,11,601,Books,Desktop,Organic,0
4144,18,155,0,5,11,839,Beauty,Tablet,Social Media,0
4145,6,466,4,5,2,663,Home,Tablet,Referral,0
4146,2,144,3,5,19,744,Sports,Desktop,Referral,0
4147,11,273,4,0,5,40,Sports,Mobile,Ads,0
4148,14,73,4,5,3,688,Electronics,Mobile,Ads,0
4149,5,500,0,0,8,245,Clothing,Desktop,Email,0
4150,6,50,3,4,4,350,Sports,Mobile,Ads,0
4151,10,305,4,6,13,489,Sports,Tablet,Ads,1
4152,8,12,3,0,14,844,Books,Tablet,Referral,0
4153,14,119,2,0,1,555,Beauty,Desktop,Organic,0
4154,3,230,4,5,5,608,Clothing,Desktop,Referral,0
4155,12,379,4,6,7,721,Home,Desktop,Ads,1
4156,16,377,3,5,6,783,Beauty,Desktop,Email,1
4157,17,445,2,4,15,189,Home,Mobile,Organic,1
4158,1,13,4,5,15,493,Electronics,Mobile,Ads,0
4159,10,253,0,2,8,551,Sports,Mobile,Ads,0
4160,10,175,3,8,2,665,Books,Tablet,Email,0
4161,2,35,3,4,14,302,Beauty,Tablet,Email,0
4162,9,404,4,1,16,270,Home,Desktop,Ads,1
4163,13,483,2,9,10,684,Clothing,Desktop,Ads,1
4164,16,26,4,9,15,894,Electronics,Mobile,Referral,1
4165,18,101,1,6,4,196,Electronics,Mobile,Social Media,0
4166,19,492,4,2,12,598,Sports,Mobile,Email,1
4167,12,552,1,0,10,679,Sports,Desktop,Email,0
4168,8,214,0,2,2,356,Home,Mobile,Referral,0
4169,17,511,3,8,4,894,Home,Desktop,Organic,1
4170,15,409,3,4,6,558,Electronics,Desktop,Organic,1
4171,10,216,2,6,14,873,Home,Tablet,Organic,0
4172,15,155,4,2,3,302,Sports,Tablet,Email,0
4173,15,110,0,3,15,405,Electronics,Desktop,Social Media,0
4174,7,250,1,0,1,404,Electronics,Mobile,Social Media,0
4175,13,172,2,2,19,363,Clothing,Desktop,Referral,0
4176,17,182,0,6,1,32,Clothing,Desktop,Organic,0
4177,9,511,0,3,13,272,Home,Desktop,Organic,0
4178,8,556,1,1,8,649,Home,Desktop,Ads,0
4179,18,293,1,4,18,80,Sports,Tablet,Referral,0
4180,13,368,3,4,3,379,Sports,Tablet,Referral,0
4181,16,390,4,1,18,203,Clothing,Desktop,Email,1
4182,9,542,2,5,9,145,Electronics,Tablet,Email,1
4183,12,172,4,9,6,724,Beauty,Tablet,Referral,1
4184,12,316,2,3,2,390,Books,Mobile,Social Media,0
4185,6,348,0,0,4,384,Books,Tablet,Referral,0
4186,19,64,1,2,18,695,Beauty,Tablet,Social Media,0
4187,7,342,1,8,7,788,Home,Desktop,Email,0
4188,3,136,0,9,11,105,Books,Tablet,Referral,0
4189,16,252,0,6,5,785,Books,Tablet,Social Media,0
4190,18,418,2,5,8,110,Beauty,Tablet,Ads,1
4191,16,512,0,0,11,258,Beauty,Desktop,Ads,1
4192,7,312,2,8,15,101,Clothing,Desktop,Referral,0
4193,4,473,4,8,3,432,Electronics,Tablet,Organic,0
4194,8,244,1,0,7,247,Sports,Desktop,Referral,0
4195,13,47,1,5,8,481,Clothing,Desktop,Email,0
4196,13,148,1,6,11,784,Books,Mobile,Email,0
4197,17,204,4,1,10,396,Sports,Tablet,Ads,0
4198,17,536,4,9,9,855,Clothing,Mobile,Social Media,1
4199,5,10,3,7,15,619,Clothing,Tablet,Ads,0
4200,6,570,2,7,5,699,Beauty,Tablet,Social Media,1
4201,19,105,2,5,15,589,Sports,Mobile,Referral,0
4202,13,422,3,8,4,341,Clothing,Mobile,Organic,1
4203,14,547,1,2,5,327,Beauty,Tablet,Email,0
4204,4,438,2,1,15,53,Home,Mobile,Referral,0
4205,7,244,2,1,17,139,Sports,Mobile,Ads,0
4206,8,358,1,5,8,81,Clothing,Desktop,Referral,0
4207,13,490,0,6,19,319,Books,Tablet,Organic,1
4208,6,405,0,5,9,473,Home,Desktop,Social Media,0
4209,6,360,3,2,10,496,Beauty,Tablet,Organic,0
4210,3,425,4,4,5,288,Clothing,Desktop,Ads,1
4211,3,60,2,7,10,353,Books,Tablet,Organic,0
4212,13,90,2,5,1,680,Beauty,Desktop,Email,0
4213,2,45,3,1,4,847,Beauty,Tablet,Organic,0
4214,16,76,3,6,5,367,Books,Desktop,Referral,0
4215,6,490,2,7,7,816,Beauty,Mobile,Social Media,1
4216,8,477,1,3,5,585,Sports,Tablet,Email,0
4217,8,151,1,0,8,451,Home,Mobile,Email,0
4218,6,365,4,1,17,288,Home,Desktop,Email,0
4219,14,480,2,3,1,654,Electronics,Tablet,Ads,0
4220,3,448,2,6,18,768,Clothing,Desktop,Ads,0
4221,10,540,2,1,12,94,Beauty,Desktop,Referral,0
4222,3,136,2,5,3,192,Clothing,Mobile,Social Media,0
4223,12,214,3,1,14,193,Home,Tablet,Organic,0
4224,17,38,0,6,16,707,Home,Desktop,Referral,0
4225,5,454,2,1,18,68,Beauty,Mobile,Ads,0
4226,9,473,0,2,10,694,Sports,Mobile,Referral,0
4227,7,289,1,8,15,349,Books,Mobile,Social Media,0
4228,4,160,4,3,10,389,Beauty,Mobile,Referral,0
4229,13,249,1,4,1,298,Beauty,Desktop,Email,0
4230,13,275,2,8,19,353,Electronics,Desktop,Organic,1
4231,10,114,1,6,2,355,Books,Desktop,Ads,0
4232,18,442,3,7,13,616,Sports,Tablet,Ads,1
4233,17,506,0,2,16,286,Clothing,Tablet,Social Media,0
4234,13,449,2,3,8,229,Books,Mobile,Social Media,1
4235,17,167,3,6,3,467,Sports,Desktop,Social Media,1
4236,4,181,0,3,19,639,Beauty,Mobile,Ads,0
4237,1,503,3,1,14,133,Beauty,Desktop,Email,0
4238,1,320,1,9,11,401,Beauty,Tablet,Organic,0
4239,15,412,2,5,12,193,Beauty,Mobile,Social Media,1
4240,13,472,1,8,11,142,Beauty,Desktop,Ads,1
4241,17,376,4,1,11,644,Books,Desktop,Email,1
4242,8,559,2,0,18,578,Books,Desktop,Social Media,0
4243,18,264,1,7,10,135,Books,Mobile,Social Media,1
4244,13,217,2,0,16,728,Sports,Tablet,Organic,0
4245,14,459,0,0,8,393,Beauty,Desktop,Organic,0
4246,8,104,2,2,6,50,Home,Mobile,Referral,0
4247,8,487,2,4,19,689,Books,Desktop,Social Media,0
4248,15,199,0,8,13,158,Home,Mobile,Referral,0
4249,13,493,1,9,15,512,Electronics,Tablet,Ads,1
4250,7,545,2,1,13,728,Clothing,Desktop,Organic,0
4251,5,432,3,0,1,825,Books,Mobile,Email,0
4252,17,142,2,0,2,228,Home,Desktop,Social Media,0
4253,16,64,1,7,13,776,Electronics,Mobile,Social Media,0
4254,2,519,0,9,2,649,Sports,Tablet,Referral,0
4255,18,550,1,9,11,550,Clothing,Tablet,Organic,1
4256,17,419,4,9,13,449,Beauty,Mobile,Referral,1
4257,7,220,2,1,10,255,Books,Tablet,Social Media,0
